Occur Date,Occur Time,Beat,Location,UCR #,UCR Literal,Neighborhood,NPU,Longitude,Latitude,Shift Occurrence,Day of Week,Crime Category
1/3/19,1800,304,759 POLLARD BLVD SW @HOWARD JOHNSONS S,640,LARCENY-FROM VEHICLE,Summerhill,V,-84.39126999999999,33.73405,Evening,3,4
1/4/19,400,308,2090 JONESBORO RD SE,640,LARCENY-FROM VEHICLE,Norwood Manor,Z,-84.36999,33.69773,Morning,4,4
1/3/19,2239,610,1800 MEMORIAL DR SE,640,LARCENY-FROM VEHICLE,Kirkwood,O,-84.3291,33.74752,Evening,3,4
1/3/19,2200,605,627 WALDO ST SE,640,LARCENY-FROM VEHICLE,Grant Park,W,-84.3669,33.73727,Evening,3,4
1/4/19,600,211,2591 PIEDMONT RD NE,640,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,B,-84.36684,33.824940000000005,Morning,4,4
1/3/19,2100,107,615 CHARLOTTE PL NW,640,LARCENY-FROM VEHICLE,Grove Park,J,-84.4501,33.771679999999996,Evening,3,4
1/3/19,1100,502,71 MADDOX DR NE,640,LARCENY-FROM VEHICLE,Ansley Park,E,-84.37665,33.79567,Day,3,4
1/1/19,1100,102,868 JOESEPH E BOONE,640,LARCENY-FROM VEHICLE,Center Hill,J,-84.46072,33.77725,Day,1,4
1/4/19,300,404,1758 EMERALD AVE SW,640,LARCENY-FROM VEHICLE,Westview,T,-84.44555,33.7419,Morning,4,4
1/3/19,2200,206,2813 PEACHTREE RD NE @THE BRIAR  PATCH,640,LARCENY-FROM VEHICLE,Garden Hills,B,-84.38483000000001,33.83198,Evening,3,4
1/3/19,740,507,190 MARIETTA ST NW,640,LARCENY-FROM VEHICLE,Downtown,M,-84.39487,33.75757,Morning,3,4
1/4/19,1030,102,835 MARTIN LUTHER KING JR DR NW,630,LARCENY-NON VEHICLE,Vine City,L,-84.41457,33.75504,Day,4,4
1/3/19,1801,609,1275 CAROLINE ST NE @TARGET - CAROLINE,630,LARCENY-NON VEHICLE,Edgewood,O,-84.34619,33.75674,Evening,3,4
1/1/19,1700,208,3500 PEACHTREE RD NE,630,LARCENY-NON VEHICLE,North Buckhead,B,-84.36278,33.85302,Evening,1,4
1/4/19,1300,102,835 MARTIN LUTHER KING JR DR NW ,630,LARCENY-NON VEHICLE,Vine City,L,-84.41457,33.75504,Day,4,4
1/4/19,1410,609,1275 CAROLINE ST NE @TARGET - CAROLINE,630,LARCENY-NON VEHICLE,Edgewood,O,-84.34638000000001,33.758309999999994,Day,4,4
1/4/19,1730,210,3393 PEACHTREE RD,630,LARCENY-NON VEHICLE,Lenox,B,-84.36211999999999,33.846759999999996,Evening,4,4
1/5/19,238,604,400 EDGEWOOD AVE NE,630,LARCENY-NON VEHICLE,Sweet Auburn,M,-84.37465,33.75443,Morning,5,4
1/4/19,2314,505,265 PONCE DE LEON AVE NE,640,LARCENY-FROM VEHICLE,Midtown,E,-84.37857,33.77248,Evening,4,4
1/5/19,42,607,577 HEMLOCK CIR SE,640,LARCENY-FROM VEHICLE,Ormewood Park,W,-84.3517,33.73836,Morning,5,4
1/5/19,1,505,121  5TH ST NE,640,LARCENY-FROM VEHICLE,Midtown,E,-84.38349000000001,33.77599,Morning,5,4
1/4/19,2130,206,250 PHARR RD NE,640,LARCENY-FROM VEHICLE,Buckhead Village,B,-84.37961999999999,33.83715,Evening,4,4
1/4/19,2330,501,1008 BRADY AVE NW,640,LARCENY-FROM VEHICLE,Home Park,E,-84.41365,33.782,Evening,4,4
1/4/19,2130,206,56 E ANDREWS DR NW @ANDREWS SQUARE,640,LARCENY-FROM VEHICLE,South Tuxedo Park,B,-84.38091999999999,33.84352,Evening,4,4
1/5/19,100,106,1015 W MARIETTA ST NW,640,LARCENY-FROM VEHICLE,Knight Park/Howell Station,K,-84.41986999999999,33.784890000000004,Morning,5,4
1/4/19,2010,110,921 WESTMORELAND CIR NW,640,LARCENY-FROM VEHICLE,West Highlands,G,-84.44969,33.79009,Evening,4,4
1/4/19,2200,203,1040 HUFF RD NW,640,LARCENY-FROM VEHICLE,Blandtown,D,-84.42125,33.78949,Evening,4,4
1/4/19,2100,206,3329 HABERSHAM RD NW,640,LARCENY-FROM VEHICLE,South Tuxedo Park,B,-84.39532,33.84602,Evening,4,4
1/5/19,1030,301,944 MURPHY AVE SW,640,LARCENY-FROM VEHICLE,Adair Park,V,-84.41524,33.72922,Day,5,4
1/4/19,1930,305,95 MILTON AVE SE,640,LARCENY-FROM VEHICLE,Chosewood Park,Y,-84.38476,33.722609999999996,Evening,4,4
1/4/19,2340,509,36 JOHN PORTMAN BLVD NE,640,LARCENY-FROM VEHICLE,Downtown,M,-84.38511,33.76086,Evening,4,4
1/4/19,2000,206,2655 RIVERS RD NW,640,LARCENY-FROM VEHICLE,Peachtree Heights West,B,-84.38976,33.82775,Evening,4,4
1/5/19,1215,504,840 MARIETTA ST NW,640,LARCENY-FROM VEHICLE,Marietta Street Artery,E,-84.40678,33.775259999999996,Day,5,4
1/5/19,1300,207,1812 PEACHTREE ST NW,640,LARCENY-FROM VEHICLE,Ardmore,E,-84.39355,33.80431,Day,5,4
1/5/19,1315,605,275 MEMORIAL DR SE,640,LARCENY-FROM VEHICLE,Grant Park,W,-84.37856,33.746759999999995,Day,5,4
1/5/19,1330,208,3261 PEACHTREE RD NE ,640,LARCENY-FROM VEHICLE,Peachtree Park,B,-84.37051,33.84409,Day,5,4
1/5/19,1438,208,3500 PEACHTREE RD NE @PHIPPS PLAZA,640,LARCENY-FROM VEHICLE,North Buckhead,B,-84.36116,33.85252,Day,5,4
1/5/19,1400,505,782 PEACHTREE ST NE ,640,LARCENY-FROM VEHICLE,Midtown,E,-84.38466,33.775929999999995,Day,5,4
1/4/19,1455,509,207 PEACHTREE CENTER AVE NE,640,LARCENY-FROM VEHICLE,Downtown,M,-84.38594,33.76021,Day,4,4
1/5/19,1400,207,1183 HOWELL MILL RD NW,640,LARCENY-FROM VEHICLE,Blandtown,D,-84.41164,33.78711,Day,5,4
1/5/19,1430,501,689 11TH ST NW,640,LARCENY-FROM VEHICLE,Home Park,E,-84.41019,33.78309,Day,5,4
1/5/19,1247,508,275 BAKER ST NW,640,LARCENY-FROM VEHICLE,Downtown,M,-84.39569,33.76171,Day,5,4
1/5/19,1400,509,227 COURTLAND ST NE,640,LARCENY-FROM VEHICLE,Downtown,M,-84.38407,33.76051,Day,5,4
1/5/19,1500,605,1015 GRANT ST SE,640,LARCENY-FROM VEHICLE,Grant Park,W,-84.37682,33.72654,Day,5,4
1/5/19,1400,604,145 SAMPSON ST NE,640,LARCENY-FROM VEHICLE,Old Fourth Ward,M,-84.36551,33.75801,Day,5,4
1/4/19,2200,211,508 MAIN ST NE,640,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,B,-84.37056,33.8227,Evening,4,4
1/5/19,1830,208,3500 PEACHTREE RD NE @PHIPPS PLAZA,640,LARCENY-FROM VEHICLE,North Buckhead,B,-84.36116,33.85252,Evening,5,4
1/5/19,1820,509,600 PEACHTREE ST NE,640,LARCENY-FROM VEHICLE,Downtown,M,-84.38515,33.7708,Evening,5,4
1/5/19,2000,211,2625 PIEDMONT RD NE,640,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,B,-84.36699,33.82678,Evening,5,4
1/5/19,2100,207,1860 PEACHTREE RD NW,640,LARCENY-FROM VEHICLE,Ardmore,E,-84.39405,33.80596,Evening,5,4
1/5/19,1820,206,306 BUCKHEAD AVE NE,640,LARCENY-FROM VEHICLE,Buckhead Village,B,-84.37810999999999,33.83831,Evening,5,4
1/5/19,1900,606,880 GLENWOOD AVE SE,640,LARCENY-FROM VEHICLE,Grant Park,W,-84.35916999999999,33.739909999999995,Evening,5,4
1/5/19,2221,508,17 BAKER ST NW,640,LARCENY-FROM VEHICLE,Downtown,M,-84.38755,33.76226,Evening,5,4
1/5/19,1400,210,3393 PEACHTREE RD NE @LENOX MALL,630,LARCENY-NON VEHICLE,Lenox,B,-84.36475,33.84884,Day,5,4
1/5/19,1800,102,835 MARTIN LUTHER KING JR DR NW ,630,LARCENY-NON VEHICLE,Vine City,L,-84.41448000000001,33.75479,Evening,5,4
1/4/19,1400,603,551 PONCE DE LEON AVE NE,670,LARCENY-NON VEHICLE,Old Fourth Ward,M,-84.36865999999999,33.77357,Day,4,4
1/4/19,300,401,565 LANGHORN ST SW,670,LARCENY-NON VEHICLE,Westview,T,-84.43254,33.73968,Morning,4,4
1/2/19,2100,103,478 SUNSET AVE NW,670,LARCENY-NON VEHICLE,English Avenue,L,-84.40999000000001,33.76771,Evening,2,4
1/5/19,2251,504,400 W PEACHTREE ST NW,670,LARCENY-NON VEHICLE,Downtown,M,-84.3876,33.76614,Evening,5,4
1/2/19,1100,404,775 OLYMPIAN DRIVE SW,690,LARCENY-NON VEHICLE,Westview,T,-84.44055999999999,33.734120000000004,Day,2,4
1/4/19,715,501,470 16TH ST NW,690,LARCENY-NON VEHICLE,Home Park,E,-84.40387,33.7883,Morning,4,4
1/5/19,1700,306,708 CASPLAN ST SW,690,LARCENY-NON VEHICLE,Sylvan Hills,X,-84.41141999999999,33.70577,Evening,5,4
1/4/19,2245,208,3500 PEACHTREE RD NE @SAKS FIFTH AVENUE,710,AUTO THEFT,North Buckhead,B,-84.36116,33.85252,Evening,4,3
1/5/19,0,211,635 LINDBERGH DR NE,710,AUTO THEFT,Lindbergh/Morosgo,B,-84.36689,33.8213,Morning,5,3
1/4/19,915,512,253 TRINITY AVE SW,710,AUTO THEFT,Downtown,M,-84.39605999999999,33.750659999999996,Day,4,3
1/5/19,1045,510,80 JESSE HILL JR DR SE @GRADY,710,AUTO THEFT,Downtown,M,-84.38231,33.752309999999994,Day,5,3
1/5/19,1430,305,125 MILTON AVE SE,710,AUTO THEFT,Chosewood Park,Y,-84.3837,33.721540000000005,Day,5,3
1/4/19,1900,604,180 JACKSON ST NE,720,AUTO THEFT,Sweet Auburn,M,-84.37442,33.75932,Evening,4,3
1/5/19,1855,209,3651 PIEDMONT RD NE,342,ROBBERY-COMMERCIAL,North Buckhead,B,-84.38235999999999,33.85419,Evening,5,2
1/5/19,1100,401,824 RALPH DAVID ABERNATHY BLVD,347,ROBBERY-PEDESTRIAN,West End,T,-84.41483000000001,33.73815,Day,5,2
1/5/19,750,405,2460 MARTIN L KING JR DR SW,410,AGG ASSAULT,Harland Terrace,I,-84.46781,33.751870000000004,Morning,5,2
1/4/19,2100,404,1539 OLYMPIAN WAY SW,110,HOMICIDE,Westview,T,-84.4379,33.73579,Evening,4,1
1/5/19,1530,208,3440 PEACHTREE RD NE,341,ROBBERY-PEDESTRIAN,North Buckhead,B,-84.36058,33.85248,Day,5,2
1/5/19,1804,508,300 TED TURNER DR @ALOFT ATLANTA DOWNTOWN ,341,ROBBERY-PEDESTRIAN,Downtown,M,-84.38911999999999,33.76273,Evening,5,2
1/5/19,2123,507,217 WALKER ST SW,311,ROBBERY-PEDESTRIAN,Castleberry Hill,M,-84.4024,33.74878,Evening,5,2
1/3/19,1100,403,1125 CASCADE CIR,440,AGG ASSAULT,Cascade Avenue/Road,S,-84.44896,33.72571,Day,3,2
1/4/19,1300,402,1315 BRIDGES AVE SW,511,BURGLARY-RESIDENCE,Bush Mountain,S,-84.43106,33.7266,Day,4,3
1/5/19,1929,501,455 14TH ST NW,511,BURGLARY-RESIDENCE,Home Park,E,-84.40208,33.78629,Evening,5,3
1/5/19,1934,203,2030 MAIN ST NW,511,BURGLARY-RESIDENCE,Riverside,D,-84.47174,33.81112,Evening,5,3
1/5/19,2316,109,635 S GRAND AVE NW,430,AGG ASSAULT,Center Hill,J,-84.46263,33.77243,Evening,5,2
1/6/19,220,505,855 PEACHTREE ST NE,440,AGG ASSAULT,Midtown,E,-84.38424,33.778,Morning,6,2
1/6/19,1000,510,101 EDGEWOOD AVE SE @HURT PARK,430,AGG ASSAULT,Downtown,M,-84.3853,33.75417,Day,6,2
1/6/19,1700,308,960 CONSTITUTION RD SE,511,BURGLARY-RESIDENCE,Norwood Manor,Z,-84.35805,33.69307,Evening,6,3
1/6/19,250,301,1450 ALLENE AVE SW,511,BURGLARY-RESIDENCE,Capitol View,X,-84.41277,33.7153,Morning,6,3
1/5/19,2200,114,3181 DONALD LEE HOLLOWELL PKWY NW,650,LARCENY-FROM VEHICLE,Bankhead/Bolton,H,-84.49314,33.78692,Evening,5,4
1/6/19,1018,213,1853 CHESHIRE BRIDGE RD,650,LARCENY-FROM VEHICLE,Morningside/Lenox Park,F,-84.3617,33.80935,Day,6,4
1/6/19,2120,505,908 PEACHTREE ST NE,311,ROBBERY-PEDESTRIAN,Midtown,E,-84.38433,33.779379999999996,Evening,6,2
1/6/19,1650,502,1240 W PEACHTREE ST NW,341,ROBBERY-PEDESTRIAN,Midtown,E,-84.38767,33.78974,Evening,6,2
1/6/19,1500,403,1193 OAKLAND LN SW,410,AGG ASSAULT,Oakland City,S,-84.42719,33.71965,Day,6,2
1/6/19,2024,301,1540 ATHENS AVE SW,410,AGG ASSAULT,Capitol View,X,-84.40883000000001,33.71275,Evening,6,2
1/6/19,305,509,590 W PEACHTREE ST NW ,710,AUTO THEFT,Downtown,M,-84.38754,33.7702,Morning,6,3
1/6/19,1940,303,634 WHITEHALL ST SW,710,AUTO THEFT,Adair Park,V,-84.40871,33.74192,Evening,6,3
1/6/19,2230,504,203 PINE ST,710,AUTO THEFT,Downtown,M,-84.3936,33.7679,Evening,6,3
1/5/19,2245,605,807 LYNWOOD ST SE,690,LARCENY-NON VEHICLE,Grant Park,W,-84.36193,33.73294,Evening,5,4
1/6/19,630,309,2285 METROPOLITAN PKWY SW,690,LARCENY-NON VEHICLE,Perkerson,X,-84.40783,33.68173,Morning,6,4
1/4/19,1200,511,50 UPPER ALABAMA ST SW,317,ROBBERY-PEDESTRIAN,Downtown,M,-84.38978,33.75223,Day,4,2
1/6/19,1330,504,515 CENTENNIAL OLYMPIC PARK DR NW,670,LARCENY-NON VEHICLE,Downtown,M,-84.39178000000001,33.768209999999996,Day,6,4
1/6/19,1330,108,1821 W ANDERSON AVE NW @SADIE G MAYS REHAB,670,LARCENY-NON VEHICLE,Dixie Hills,J,-84.44742,33.75533,Day,6,4
1/6/19,1700,102,835 MARTIN L KING JR DR NW,630,LARCENY-NON VEHICLE,Vine City,L,-84.41448000000001,33.75479,Evening,6,4
1/6/19,1913,204,1801 HOWELL MILL RD NW,630,LARCENY-NON VEHICLE,Berkeley Park,D,-84.41348,33.80448,Evening,6,4
1/6/19,1900,609,1210 CAROLINE ST NE,630,LARCENY-NON VEHICLE,Edgewood,O,-84.34829,33.75851,Evening,6,4
1/5/19,1955,604,626 DEKALB AVE SE,640,LARCENY-FROM VEHICLE,Old Fourth Ward,M,-84.36686999999999,33.752829999999996,Evening,5,4
1/6/19,111,109,SUMLIN AVE NW / MILDRED PL NW,640,LARCENY-FROM VEHICLE,Grove Park,J,-84.45653,33.77984,Morning,6,4
1/6/19,1,206,3167 PEACHTREE RD NE,640,LARCENY-FROM VEHICLE,Buckhead Village,B,-84.37653,33.84064,Morning,6,4
1/6/19,210,503,1150 CRESCENT AVE NE,640,LARCENY-FROM VEHICLE,Midtown,E,-84.38436999999999,33.78601,Morning,6,4
1/6/19,1,512,180 TED TURNER DR SW,640,LARCENY-FROM VEHICLE,Downtown,M,-84.3974,33.749959999999994,Morning,6,4
1/6/19,545,106,700 FINLEY AVE NW,640,LARCENY-FROM VEHICLE,Bankhead,K,-84.42220999999999,33.772940000000006,Morning,6,4
1/4/19,800,509,221 PEACHTREE CENTER AVE NE,640,LARCENY-FROM VEHICLE,Downtown,M,-84.38495999999999,33.76158,Day,4,4
1/6/19,1006,303,288 RALPH D ABERNATHY BLVD SW,640,LARCENY-FROM VEHICLE,Mechanicsville,V,-84.3975,33.73682,Day,6,4
1/6/19,1040,204,1678 HOWELL MILL RD NW,640,LARCENY-FROM VEHICLE,Berkeley Park,D,-84.41593,33.800470000000004,Day,6,4
1/5/19,1107,505,893 PEACHTREE ST NE @BULLDOG,640,LARCENY-FROM VEHICLE,Midtown,E,-84.38414,33.779070000000004,Day,5,4
1/6/19,230,503,930 JUNIPER ST NE,640,LARCENY-FROM VEHICLE,Midtown,E,-84.38271999999999,33.78,Morning,6,4
1/5/19,1800,506,495 GREENWOOD AVE NE,640,LARCENY-FROM VEHICLE,Midtown,E,-84.37082,33.77697,Evening,5,4
1/4/19,1700,601,980 PONCE DE LEON AVE NE @LIBRARY - PONCE,640,LARCENY-FROM VEHICLE,Virginia Highland,F,-84.35506,33.77391,Evening,4,4
1/6/19,1529,112,716 ALINE DR NW,640,LARCENY-FROM VEHICLE,Collier Heights,I,-84.48919000000001,33.774840000000005,Day,6,4
1/6/19,1700,505,849 PIEDMONT AVE,640,LARCENY-FROM VEHICLE,Midtown,E,-84.38116,33.77776,Evening,6,4
1/6/19,1800,609,225 MARION PL NE,640,LARCENY-FROM VEHICLE,Edgewood,O,-84.34496999999999,33.75969,Evening,6,4
1/6/19,1900,601,1097 AMSTERDAM AVE NE,640,LARCENY-FROM VEHICLE,Virginia Highland,F,-84.35141999999999,33.78748,Evening,6,4
1/6/19,1450,602,83 WADDELL ST NE,640,LARCENY-FROM VEHICLE,Inman Park,N,-84.36313,33.75615,Day,6,4
1/6/19,1730,208,3242 PEACHTREE RD NE,640,LARCENY-FROM VEHICLE,Buckhead Forest,B,-84.37291,33.842859999999995,Evening,6,4
1/6/19,1800,601,1112 HUDSON DR NE,640,LARCENY-FROM VEHICLE,Virginia Highland,F,-84.35094000000001,33.78103,Evening,6,4
1/6/19,2130,213,1310 NORTHVIEW AVE NE,640,LARCENY-FROM VEHICLE,Morningside/Lenox Park,F,-84.35679,33.79072,Evening,6,4
1/6/19,1400,401,542 PEEPLES STREET SW,640,LARCENY-FROM VEHICLE,West End,T,-84.42038000000001,33.74007,Day,6,4
1/7/19,1020,503,950 W PEACHTREE ST NW @PUBLIX - W PEACHTREE,640,LARCENY-FROM VEHICLE,Midtown,E,-84.38752,33.7805,Day,0,4
1/7/19,1015,202,1284 W PACES FERRY RD NW,640,LARCENY-FROM VEHICLE,West Paces Ferry/Northside,A,-84.42918,33.8492,Day,0,4
1/7/19,1420,102,835 MARTIN L KING JR DR NW,630,LARCENY-NON VEHICLE,Vine City,L,-84.41448000000001,33.75479,Day,0,4
1/7/19,1500,609,1275 CAROLINE ST NE @TARGET - CAROLINE,630,LARCENY-NON VEHICLE,Edgewood,O,-84.34638000000001,33.758309999999994,Day,0,4
1/7/19,1510,210,3393 PEACHTREE RD NE,630,LARCENY-NON VEHICLE,Lenox,B,-84.36211999999999,33.846759999999996,Day,0,4
1/7/19,1610,603,675 PONCE DE LEON AVE NE,630,LARCENY-NON VEHICLE,Old Fourth Ward,M,-84.36513000000001,33.77324,Evening,0,4
1/7/19,2120,102,835 MARTIN L KING JR DR NW,630,LARCENY-NON VEHICLE,Vine City,L,-84.41448000000001,33.75479,Evening,0,4
1/7/19,10,609,1225 CAROLINE ST NE @TARGET - CAROLINE,630,LARCENY-NON VEHICLE,Edgewood,O,-84.34788,33.75832,Morning,0,4
1/7/19,1100,204,1715 HOWELL MILL RD NW @KROGER - HOWELL MILL,640,LARCENY-FROM VEHICLE,Berkeley Park,D,-84.4157,33.80089,Day,0,4
1/7/19,1115,605,504 WALDO ST SE,640,LARCENY-FROM VEHICLE,Grant Park,W,-84.36655,33.74089,Day,0,4
1/7/19,1056,208,3116 PEACHTREE RD NE @CALL BOX 6,640,LARCENY-FROM VEHICLE,Buckhead Forest,B,-84.37832,33.840379999999996,Day,0,4
1/7/19,1140,211,2581 PIEDMONT RD NE @LINDBERGH PLAZA,640,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,B,-84.36707,33.82524,Day,0,4
1/7/19,1300,406,2454 BENJAMIN E MAYS DR SW,640,LARCENY-FROM VEHICLE,Cascade Heights,I,-84.46878000000001,33.72363,Day,0,4
1/7/19,1350,501,1090 TUMLIN ST NW,640,LARCENY-FROM VEHICLE,Home Park,E,-84.40071999999999,33.78474,Day,0,4
1/7/19,600,512,222 TRINITY AVE,640,LARCENY-FROM VEHICLE,Downtown,M,-84.39545,33.75046,Morning,0,4
1/7/19,1220,213,1544 PIEDMONT AVE NE @ANSLEY MALL,640,LARCENY-FROM VEHICLE,Piedmont Heights,F,-84.36950999999999,33.79668,Day,0,4
1/7/19,1500,213,1280 MIDDLESEX AVE NE,640,LARCENY-FROM VEHICLE,Morningside/Lenox Park,F,-84.36369,33.7902,Day,0,4
1/6/19,2330,503,168 12TH ST NE,640,LARCENY-FROM VEHICLE,Midtown,E,-84.38235999999999,33.784440000000004,Evening,6,4
1/7/19,1630,508,17 BAKER ST NW,640,LARCENY-FROM VEHICLE,Downtown,M,-84.389,33.76332,Evening,0,4
1/7/19,1830,507,360 MARIETTA ST NW,640,LARCENY-FROM VEHICLE,Downtown,M,-84.39702,33.76269,Evening,0,4
1/7/19,800,405,2600 MARTIN L KING JR DR SW,620,LARCENY-NON VEHICLE,Harland Terrace,I,-84.47273,33.7535,Day,0,4
1/5/19,400,508,30 IVAN ALLEN JR BLVD NW,670,LARCENY-NON VEHICLE,Downtown,M,-84.38831,33.76458,Morning,5,4
1/7/19,1357,203,1210 HOWELL MILL RD NW,670,LARCENY-NON VEHICLE,Blandtown,D,-84.4119,33.787459999999996,Day,0,4
1/7/19,1415,411,2730 GREENBRIAR PKWY SW,670,LARCENY-NON VEHICLE,Greenbriar,R,-84.48899999999999,33.68928,Day,0,4
1/7/19,800,403,1191 ARLINGTON AVE SW,670,LARCENY-NON VEHICLE,Oakland City,S,-84.42681,33.72545,Day,0,4
1/7/19,1010,104,1575 MARTIN L KING JR DR NW @MOSLEY PARK,690,LARCENY-NON VEHICLE,Mozley Park,K,-84.43904,33.7529,Day,0,4
1/7/19,2000,502,1100 SPRING ST,690,LARCENY-NON VEHICLE,Midtown,E,-84.38932,33.78492,Evening,0,4
1/7/19,2104,510,198 AUBURN AVE,327,ROBBERY-PEDESTRIAN,Downtown,M,-84.3812,33.75563,Evening,0,2
1/6/19,2304,604,98 HOGUE ST NE,710,AUTO THEFT,Old Fourth Ward,M,-84.37115,33.75695,Evening,6,3
1/6/19,1900,612,1367 EASTGATE CT SE,710,AUTO THEFT,East Atlanta,W,-84.34348,33.73645,Evening,6,3
1/3/19,2200,101,I-20 @ WB AND JOSEPH E LOWERY,710,AUTO THEFT,Harris Chiles,T,-84.41764,33.74159,Evening,3,3
1/7/19,1224,209,4314 ROSWELL RD NE,710,AUTO THEFT,East Chastain Park,B,-84.38115,33.8725,Day,0,3
1/7/19,1200,210,2716 LENOX RD NE ,710,AUTO THEFT,Pine Hills,B,-84.35506,33.82911,Day,0,3
1/7/19,1820,306,2050 SYLVAN RD SW,710,AUTO THEFT,Sylvan Hills,X,-84.41819,33.69893,Evening,0,3
1/7/19,2315,206,3004 PIEDMONT RD NE,710,AUTO THEFT,Garden Hills,B,-84.36813000000001,33.83667,Evening,0,3
1/7/19,1825,310,2428 LAKEWOOD AVE SW,410,AGG ASSAULT,Polar Rock,Z,-84.39848,33.69704,Evening,0,2
1/4/19,2330,510,171 AUBURN AVE NE,410,AGG ASSAULT,Old Fourth Ward,M,-84.3687,33.755720000000004,Evening,4,2
1/7/19,1840,401,383 HOLDERNESS ST SW,315,ROBBERY-RESIDENCE,West End,T,-84.42715,33.74457,Evening,0,2
1/7/19,427,409,2900 LANDRUM DR SW,311,ROBBERY-PEDESTRIAN,Southwest,R,-84.48371999999999,33.70623,Morning,0,2
1/7/19,919,306,1707 FAIRBANKS ST SW,311,ROBBERY-PEDESTRIAN,Sylvan Hills,X,-84.41561,33.70863,Day,0,2
1/7/19,2130,603,410 NORTH AVE NE,311,ROBBERY-PEDESTRIAN,Old Fourth Ward,M,-84.37382,33.77127,Evening,0,2
1/7/19,2255,311,752 CLEVELAND AVE SW,720,AUTO THEFT,Hammond Park,X,-84.41294,33.68117,Evening,0,3
1/5/19,225,212,2160 MONROE DR,430,AGG ASSAULT,Piedmont Heights,F,-84.37019000000001,33.810790000000004,Morning,5,2
1/5/19,330,111,3413 LAKE VALLEY RD NW,511,BURGLARY-RESIDENCE,Adamsville,H,-84.49956,33.76388,Morning,5,3
1/7/19,900,605,683 HILL ST SE,511,BURGLARY-RESIDENCE,Grant Park,W,-84.37852,33.73605,Day,0,3
1/7/19,755,109,2379 DUPREE AVE NW,511,BURGLARY-RESIDENCE,Center Hill,J,-84.46486999999999,33.77913,Morning,0,3
1/7/19,700,607,631 MORELAND AVE SE,511,BURGLARY-RESIDENCE,Ormewood Park,W,-84.34939,33.73703,Morning,0,3
1/7/19,234,509,250 PIEDMONT AVE NE @HILTON OFFICE TOWER,430,AGG ASSAULT,Downtown,M,-84.38223,33.76126,Morning,0,2
1/7/19,800,306,1040 DECKNER AVE SW,430,AGG ASSAULT,Sylvan Hills,X,-84.42166999999999,33.71382,Day,0,2
1/7/19,2125,102,200 SUNSET AVE NW,430,AGG ASSAULT,Vine City,L,-84.41001999999999,33.76019,Evening,0,2
1/5/19,2200,309,2610 METROPOLITAN PKWY SW,512,BURGLARY-NONRES,Perkerson,X,-84.40771,33.68329,Evening,5,3
1/7/19,315,612,1476 GLENWOOD AVE SE,521,BURGLARY-RESIDENCE,East Atlanta,W,-84.33919,33.74015,Morning,0,3
1/7/19,30,112,2637 SANTA BARBARA DR NW,521,BURGLARY-RESIDENCE,Collier Heights,I,-84.47425,33.76545,Morning,0,3
1/5/19,800,408,1829 CAMPBELLTON RD SW,521,BURGLARY-RESIDENCE,Venetian Hills,S,-84.44863000000001,33.71,Day,5,3
1/7/19,900,107,14 S EUGENIA PL NW,521,BURGLARY-RESIDENCE,Grove Park,J,-84.45394,33.77547,Day,0,3
1/7/19,1900,207,732 BELLEMEADE AVE NW,521,BURGLARY-RESIDENCE,Berkeley Park,D,-84.41224,33.800259999999994,Evening,0,3
1/8/19,1530,503,930 SPRING ST,521,BURGLARY-RESIDENCE,Midtown,E,-84.38898,33.77989,Day,1,3
1/8/19,550,404,1380 RALPH D ABERNATHY BLVD SW   ,512,BURGLARY-NONRES,Westview,T,-84.4338,33.739000000000004,Morning,1,3
1/8/19,1130,409,2308 CASCADE RD SW,512,BURGLARY-NONRES,Adams Park,R,-84.46392,33.722120000000004,Day,1,3
1/8/19,2002,610,225 CLIFTON ST SE,512,BURGLARY-NONRES,Kirkwood,O,-84.33196,33.74773,Evening,1,3
1/8/19,2300,101,904 MARTIN L KING JR DR SW,430,AGG ASSAULT,Atlanta University Center,T,-84.41691999999999,33.75462,Evening,1,2
1/8/19,750,103,630 CAMERON M ALEXANDER BLVD NW,511,BURGLARY-RESIDENCE,English Avenue,L,-84.40798000000001,33.76812,Morning,1,3
1/6/19,1200,105,987 HARWELL ST NW,511,BURGLARY-RESIDENCE,Washington Park,K,-84.41901999999999,33.75566,Day,6,3
1/7/19,2130,208,3242 PIEDMONT RD NE,650,LARCENY-FROM VEHICLE,Buckhead Forest,B,-84.37193,33.84454,Evening,0,4
1/7/19,1730,403,1332 OAKLAND DR SW,650,LARCENY-FROM VEHICLE,Oakland City,S,-84.42739,33.7187,Evening,0,4
1/7/19,1900,612,1298 METROPOLITAN AVE SE,720,AUTO THEFT,East Atlanta,W,-84.34515999999999,33.74255,Evening,0,3
1/8/19,2225,607,1606 ELLEBY RD SE,730,AUTO THEFT,Benteen Park,W,-84.36131,33.710679999999996,Evening,1,3
1/8/19,1620,105,1419 ROME DR NW,311,ROBBERY-PEDESTRIAN,Hunter Hills,K,-84.43449,33.76318,Evening,1,2
1/8/19,2000,109,2176 DONALD LEE HOLLOWELL PKWY NW @K MART BANKHEAD,311,ROBBERY-PEDESTRIAN,Grove Park,J,-84.45747,33.77646,Evening,1,2
