Report Number,Report Date,Occur Date,Occur Time,Possible Date,Possible Time,Beat,Apartment Office Prefix,Apartment Number,Location,Shift Occurrence,Location Type,UCR Literal,UCR #,IBR Code,Neighborhood,NPU,Latitude,Longitude
191501505,2019-05-30,2019-05-30,1330,2019-05-30,1430,207,,,1943 PEACHTREE RD,Day Watch,,LARCENY-FROM VEHICLE,0640,2305,Brookwood Hills,E,33.80836,-84.393559999999994
191501658,2019-05-30,2019-05-30,1300,2019-05-30,1530,503,,,263 10TH ST NE,Evening Watch,13,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.782179999999997,-84.37867
191501759,2019-05-30,2019-05-29,0200,2019-05-30,1651,306,,,1932 OANA ST SW,Evening Watch,13,LARCENY-FROM VEHICLE,0640,2305,Sylvan Hills,X,33.701810000000002,-84.412790000000001
191501872,2019-05-30,2019-05-30,1715,2019-05-30,1735,508,,,275 BAKER ST NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.762059999999998,-84.395679999999999
191502151,2019-05-30,2019-05-30,0000,2019-05-30,1400,313,,,3012 JONESBORO RD SE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,South River Gardens,Z,33.672249999999998,-84.371560000000002
191502196,2019-05-30,2019-05-30,1805,2019-05-30,1940,501,,,668 11TH ST NW,Evening Watch,13,LARCENY-FROM VEHICLE,0640,2305,Home Park,E,33.782690000000002,-84.408779999999993
191502380,2019-05-30,2019-05-08,1200,2019-05-08,1200,604,,,64 BOULEVARD SE,Evening Watch,13,LARCENY-FROM VEHICLE,0640,2305,Old Fourth Ward,M,33.752650000000003,-84.371229999999997
191502385,2019-05-30,2019-05-30,1909,2019-05-30,2109,509,,,38 JOHN PORTMAN BLVD NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.761040000000001,-84.385760000000005
191502432,2019-05-30,2019-05-30,2130,2019-05-30,2143,113,,,1609 JACKSON TRACE CT NW,Evening Watch,20,LARCENY-FROM VEHICLE,0640,2305,Lincoln Homes,G,33.799759999999999,-84.475819999999999
191502502,2019-05-30,2019-05-30,2030,2019-05-30,2200,602,,,939 PONCE DE LEON AVE NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Poncey-Highland,N,33.773510000000002,-84.356629999999996
191502556,2019-05-30,2019-05-29,1431,2019-05-29,1505,502,,,1071 PIEDMONT AVE NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.783850000000001,-84.378680000000003
191502605,2019-05-30,2019-05-30,2230,2019-05-30,2345,503,,,10TH ST NW / SPRING ST NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.781509999999997,-84.389169999999993
191511010,2019-05-30,2019-04-19,1830,2019-04-21,2000,402,,,1090 WHITE OAK AVE SW,Evening Watch,20,LARCENY-NON VEHICLE,0660,2317,West End,T,33.73321,-84.424279999999996
191511158,2019-05-31,2019-05-24,1300,2019-05-24,1330,202,,,3445 PACES FOREST RD NW,Morning Watch,20,LARCENY-NON VEHICLE,0660,2317,West Paces Ferry/Northside,A,33.849040000000002,-84.424610000000001
191510002,2019-05-31,2019-05-30,2200,2019-05-31,0000,501,,,ETHEL ST NW / TUMLIN ST NW,Unknown,,LARCENY-FROM VEHICLE,0640,2305,Home Park,E,33.784500000000001,-84.40061
191510007,2019-05-31,2019-05-30,2130,2019-05-30,2355,208,,,3340 PEACHTREE RD NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,North Buckhead,B,33.847430000000003,-84.370890000000003
191510085,2019-05-31,2019-05-30,2130,2019-05-31,0015,508,,,333 W PEACHTREE ST NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.763759999999998,-84.387420000000006
191510516,2019-05-31,2019-05-31,0700,2019-05-31,0729,113,,,2707 DONALD LEE HOLLOWELL PKWY NW,Day Watch,,LARCENY-FROM VEHICLE,0640,2305,Brookview Heights,G,33.777740000000001,-84.475830000000002
191510539,2019-05-31,2019-05-31,0742,2019-05-31,0742,305,,3,193 MOURY AVE SW,Day Watch,13,LARCENY-FROM VEHICLE,0640,2305,The Villages at Carver,Y,33.715490000000003,-84.391970000000001
191510677,2019-05-31,2019-05-31,0750,2019-05-31,0755,112,,,3123 ELEANOR TER NW,Day Watch,20,LARCENY-FROM VEHICLE,0640,2305,Collier Heights,I,33.777459999999998,-84.488699999999994
191511106,2019-05-31,2019-05-30,1800,2019-05-30,2100,504,,,768 MARIETTA ST NW,Evening Watch,13,LARCENY-FROM VEHICLE,0640,2305,Marietta Street Artery,E,33.773580000000003,-84.404960000000003
191511184,2019-05-31,2019-05-31,1230,2019-05-31,1258,411,,,3030 HEADLAND DR SW,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Greenbriar,R,33.688409999999998,-84.48742
191511294,2019-05-31,2019-05-29,0745,2019-05-29,1010,503,,,1130 PEACHTREE STREET NE,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.755949999999999,-84.386009999999999
191511304,2019-05-31,2019-05-31,1230,2019-05-31,1400,411,,,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,Day Watch,8,LARCENY-FROM VEHICLE,0640,2305,Greenbriar,R,33.688450000000003,-84.493279999999999
191511321,2019-05-31,2019-05-31,1530,2019-05-31,1600,111,,,3599 MARTIN L KING JR DR NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Adamsville,H,33.759329999999999,-84.504329999999996
191511342,2019-05-31,2019-05-31,1300,2019-05-31,1419,507,,,180 WALKER ST SW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Castleberry Hill,M,33.749639999999999,-84.401319999999998
191511506,2019-05-31,2019-05-31,1411,2019-05-31,1430,508,,,42 FORSYTH ST NW,Evening Watch,13,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.755839999999999,-84.390619999999998
191511679,2019-05-31,2019-05-31,0550,2019-05-31,1645,508,,,200 PEACHTREE ST NW,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.758890000000001,-84.388059999999996
191511744,2019-05-31,2019-05-31,1545,2019-05-31,1650,502,,,580 10 TH ST,Evening Watch,99,LARCENY-FROM VEHICLE,0640,2305,,E,33.781849999999999,-84.369280000000003
191512050,2019-05-31,2019-05-31,1800,2019-05-31,1930,407,,,3620 GINNIS CT SW,Evening Watch,20,LARCENY-FROM VEHICLE,0640,2305,Fairburn Mays,H,33.731409999999997,-84.511949999999999
191512241,2019-05-31,2019-05-31,1730,2019-05-31,2110,606,,,144 MORELAND AVE NE,Evening Watch,,LARCENY-FROM VEHICLE,0640,2305,Reynoldstown,N,33.757359999999998,-84.349599999999995
191510777,2019-05-31,2019-05-30,0800,2019-05-31,0800,401,,109,835 OGLETHORPE AVE SW,Evening Watch,26,LARCENY-NON VEHICLE,0670,2308,West End,T,33.73592,-84.415639999999996
191511318,2019-05-31,2019-05-31,1323,2019-05-31,1410,210,,,3393 PEACHTREE RD NE @LENOX MALL,Day Watch,24,LARCENY-NON VEHICLE,0670,2308,Lenox,B,33.846760000000003,-84.362120000000004
191511152,2019-05-31,2019-05-31,1240,2019-05-31,1250,604,,,655 HIGHLAND AVE NE,Day Watch,21,LARCENY-NON VEHICLE,0620,2302,Old Fourth Ward,M,33.760939999999998,-84.365989999999996
191511212,2019-05-31,2019-05-31,1300,2019-05-31,1310,304,,,834 HANK AARON DR SE,Day Watch,7,LARCENY-NON VEHICLE,0620,2302,Summerhill,V,33.732059999999997,-84.387640000000005
191510346,2019-05-31,2019-05-31,0253,2019-05-31,0350,304,,,222 TUSKEGEE ST SE,Morning Watch,99,BURGLARY-NONRES,0532,2203A,Peoplestown,V,33.728650000000002,-84.380420000000001
191510904,2019-05-31,2019-05-30,2100,2019-05-31,1054,611,,,2450 MEMORIAL DR SE,Day Watch,18,LARCENY-FROM VEHICLE,0650,2304,East Lake,O,33.747410000000002,-84.306939999999997
191511805,2019-05-31,2019-05-31,0900,2019-05-31,1536,505,,,759 W PEACHTREE ST NE,Evening Watch,18,LARCENY-FROM VEHICLE,0650,2304,Midtown,E,33.775379999999998,-84.386960000000002
191511116,2019-05-31,2019-05-31,1220,2019-05-31,1228,204,,,1801 HOWELL MILL RD NW,Day Watch,7,LARCENY-NON VEHICLE,0630,2303,Berkeley Park,D,33.803879999999999,-84.412779999999998
191511129,2019-05-31,2019-05-31,1220,2019-05-31,1240,614,,,650 PONCE DE LEON AVE NE @STAPLES - PONCE,Day Watch,8,LARCENY-NON VEHICLE,0630,2303,Midtown,E,33.77469,-84.365610000000004
191511194,2019-05-31,2019-05-31,1250,2019-05-31,1300,410,,,2178 CAMPBELLTON RD SW,Day Watch,8,LARCENY-NON VEHICLE,0630,2303,Campbellton Road,R,33.70514,-84.459469999999996
191511305,2019-05-31,2019-05-31,1400,2019-05-31,1402,505,,,842 PEACHTREE ST NE,Evening Watch,99,LARCENY-NON VEHICLE,0630,2303,Midtown,E,33.777560000000001,-84.384820000000005
191511410,2019-05-31,2019-05-31,1445,2019-05-31,1455,211,,,2525 PIEDMONT RD NE @HOME DEPOT,Evening Watch,99,LARCENY-NON VEHICLE,0630,2303,Lindbergh/Morosgo,B,33.823999999999998,-84.365210000000005
191511653,2019-05-31,2019-05-31,1630,2019-05-31,1700,609,,,1275 CAROLINE ST NE @TARGET - CAROLINE,Evening Watch,8,LARCENY-NON VEHICLE,0630,2303,Edgewood,O,33.756740000000001,-84.346190000000007
191511895,2019-05-31,2019-05-21,2225,2019-05-29,2233,501,,,375 18TH ST NW @TARGET - 18TH,Evening Watch,8,LARCENY-NON VEHICLE,0630,2303,Atlantic Station,E,33.793030000000002,-84.399209999999997
191512118,2019-05-31,2019-05-31,2010,2019-05-31,2013,107,,,2045 DONALD LEE HOLLOWELL PKWY NW,Morning Watch,8,LARCENY-NON VEHICLE,0630,2303,Grove Park,J,33.7774,-84.45214
191510698,2019-05-31,2019-05-25,1600,2019-05-25,1730,207,,,1481 PINE ST NW,Day Watch,20,LARCENY-NON VEHICLE,0690,2316,Loring Heights,E,33.795340000000003,-84.400880000000001
191510711,2019-05-31,2019-05-30,1730,2019-05-31,0900,404,,,1740 S GORDON ST SW,Morning Watch,18,LARCENY-NON VEHICLE,0690,2399,Westview,T,33.739550000000001,-84.444839999999999
191511281,2019-05-31,2019-05-29,1700,2019-05-31,1346,606,,,985 MEMORIAL DR SE,Evening Watch,20,LARCENY-NON VEHICLE,0690,2399,Reynoldstown,N,33.746270000000003,-84.355000000000004
191512133,2019-05-31,2019-05-31,1335,2019-05-31,1706,208,,,3344 PEACHTREE RD NE,Evening Watch,,LARCENY-NON VEHICLE,0690,2399,North Buckhead,B,33.846519999999998,-84.368340000000003
191512134,2019-05-31,2019-05-31,1104,2019-05-31,2030,110,,51,2265 PERRY BLVD NW,Unknown,26,LARCENY-NON VEHICLE,0690,2399,Scotts Crossing,G,33.805950000000003,-84.464160000000007
191512464,2019-05-31,2019-05-31,2030,2019-05-31,2325,211,,,707 MIAMI CIR NE,Evening Watch,13,LARCENY-FROM VEHICLE,0640,2305,Lindbergh/Morosgo,B,33.829099999999997,-84.363950000000003
191512473,2019-05-31,2019-05-31,2000,2019-06-01,2340,206,,,540 PHARR RD NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Buckhead Village,B,33.837069999999997,-84.370180000000005
191512496,2019-05-31,2019-05-31,2348,2019-05-31,2349,601,,,758 PONCE DE LEON AVE NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Virginia Highland,F,33.774120000000003,-84.362279999999998
191510721,2019-05-31,2019-05-30,1700,2019-05-31,0918,405,,8202,2640 MARTIN L KING JR DR SW,Evening Watch,26,BURGLARY-RESIDENCE,0521,2204,Harland Terrace,I,33.753810000000001,-84.474249999999998
191511929,2019-05-31,2019-05-31,0830,2019-05-31,1815,607,,,1069 GLENWOOD AVE SE,Evening Watch,20,BURGLARY-RESIDENCE,0521,2204,Ormewood Park,W,33.740099999999998,-84.352289999999996
191511286,2019-05-31,2019-05-31,0400,2019-05-31,1340,412,,,3761 CAMPBELLTON RD SW,Morning Watch,24,BURGLARY-NONRES,0522,2205,Kings Forest,P,33.690869999999997,-84.511660000000006
191510656,2019-05-31,2019-05-30,2350,2019-05-31,0015,601,,13,785 PONCE DE LEON PL NE,Day Watch,26,BURGLARY-RESIDENCE,0511,2202,Virginia Highland,F,33.776020000000003,-84.363579999999999
191510872,2019-05-31,2019-05-30,1700,2019-05-31,0600,403,,,1228 KENILWORH DR SW,Morning Watch,6,BURGLARY-RESIDENCE,0511,2202,Venetian Hills,S,33.721609999999998,-84.433899999999994
191510893,2019-05-31,2019-05-17,1100,2019-05-31,1000,306,,,1576 BREWER BLVD SW,Day Watch,,BURGLARY-RESIDENCE,0511,2202,Sylvan Hills,X,33.711860000000001,-84.416650000000004
191510975,2019-05-31,2019-05-25,1800,2019-05-31,1121,403,,,1525 VENETIAN DR SW,Morning Watch,20,BURGLARY-RESIDENCE,0511,2202,Venetian Hills,S,33.714799999999997,-84.438490000000002
191511253,2019-05-31,2019-05-21,0100,2019-05-29,0100,107,,,2031 CHICAGO AVE NW,Evening Watch,,BURGLARY-RESIDENCE,0511,2202,Grove Park,J,33.764850000000003,-84.453860000000006
191511455,2019-05-31,2019-05-30,1400,2019-05-31,1400,504,,,260 HUNNICUTT ST NW,Evening Watch,26,BURGLARY-RESIDENCE,0511,2202,Downtown,M,33.768700000000003,-84.392390000000006
191511705,2019-05-31,2019-05-31,1445,2019-05-31,1558,609,,,1353 FINLEY ST NE,Evening Watch,20,BURGLARY-RESIDENCE,0511,2202,Edgewood,O,33.756250000000001,-84.343159999999997
191512515,2019-05-31,2019-05-24,0700,2019-05-31,2330,603,,3414,660 RALPH MCGILL BLVD NE,Morning Watch,26,BURGLARY-RESIDENCE,0511,2202,Old Fourth Ward,M,33.764620000000001,-84.365610000000004
191510693,2019-05-31,2019-05-30,2230,2019-05-31,0600,406,,,2247 CASCADE RD SW,Morning Watch,21,BURGLARY-NONRES,0512,2203,Cascade Avenue/Road,S,33.722720000000002,-84.462050000000005
191510803,2019-05-31,2019-05-31,0040,2019-05-31,1000,307,,G,412 SAWTELL AVE SE,Day Watch,99,BURGLARY-NONRES,0512,2203,Lakewood Heights,Y,33.708219999999997,-84.375410000000002
191511005,2019-05-31,2019-04-30,1900,2019-05-30,1900,207,,1525,40 PEACHTREE VALLEY RD NE,Unknown,26,BURGLARY-NONRES,0512,2203,,E,33.810969999999998,-84.391540000000006
191511325,2019-05-31,2019-05-31,1413,2019-05-31,1413,212,,,2115 MONROE DR NE,Evening Watch,18,BURGLARY-NONRES,0512,2203,Piedmont Heights,F,33.810070000000003,-84.371300000000005
191510268,2019-05-31,2019-05-31,0230,2019-05-31,0235,310,,,151 CLEVELAND AVE SW,Morning Watch,23,AGG ASSAULT,0410,1314,Browns Mill Park,Z,33.681480000000001,-84.394220000000004
191511544,2019-05-31,2019-05-31,1552,2019-05-31,1600,602,,,1083 EUCLID AVE NE,Evening Watch,99,AGG ASSAULT,0410,1314,Inman Park,N,33.76323,-84.351550000000003
191511547,2019-05-31,2019-05-31,1553,2019-05-31,1603,303,,,575 IRA ST SW,Evening Watch,26,AGG ASSAULT,0410,1314,Mechanicsville,V,33.739100000000001,-84.400130000000004
191511049,2019-05-31,2019-05-31,1155,2019-05-31,1237,503,,,345 10TH ST NE,Day Watch,13,AGG ASSAULT,0420,1315K,Midtown,E,33.781500000000001,-84.375990000000002
191502595,2019-05-31,2019-05-30,2320,2019-05-30,2350,413,,,3810 CAMBELTON RD,Morning Watch,14,AGG ASSAULT,0430,1315,,P,33.690280000000001,-84.51343
191512042,2019-05-31,2019-05-31,1930,2019-05-31,1933,501,,,1058 HOWELL MILL RD NW,Evening Watch,21,AGG ASSAULT,0430,1315,Home Park,E,33.783450000000002,-84.411900000000003
191512145,2019-05-31,2019-05-31,1930,2019-05-31,2024,301,,,960 ALLENE AVE SW,Evening Watch,20,AGG ASSAULT,0430,1315,Adair Park,V,33.728740000000002,-84.41337
191512267,2019-05-31,2019-05-31,2110,2019-05-31,2135,504,,,512 LUCKIE ST NW,Evening Watch,13,AGG ASSAULT,0430,1315,Downtown,M,33.769260000000003,-84.396190000000004
191510360,2019-05-31,2019-05-31,0355,2019-05-31,0430,509,,,472 COURTLAND ST NE,Morning Watch,13,ROBBERY-PEDESTRIAN,0311,1204,Downtown,M,33.767629999999997,-84.384190000000004
191511609,2019-05-31,2019-05-31,1610,2019-05-31,1616,108,,,2423 MARTIN L KING JR DR NW,Evening Watch,,ROBBERY-RESIDENCE,0315,1207,Florida Heights,I,33.751829999999998,-84.466229999999996
191511411,2019-05-31,2019-05-31,1450,2019-05-31,1457,305,,,1342 PRYOR RD SW,Evening Watch,13,ROBBERY-PEDESTRIAN,0341,1206,High Point,Y,33.718499999999999,-84.393410000000003
191510901,2019-05-31,2019-05-30,1930,2019-05-30,2230,604,,,661 AUBURN AVE NE,Day Watch,29,AUTO THEFT,0720,2424,Old Fourth Ward,M,33.755319999999998,-84.365629999999996
191510501,2019-05-31,2019-05-30,2345,2019-05-31,0630,303,,4,550 WINDSOR ST SW,Day Watch,26,AUTO THEFT,0710,2404,Mechanicsville,V,33.739890000000003,-84.398200000000003
191510615,2019-05-31,2019-05-30,1745,2019-05-31,0824,610,,,2069 DUNWOODY ST NE,Day Watch,20,AUTO THEFT,0710,2404,Kirkwood,O,33.752070000000003,-84.319900000000004
191510753,2019-05-31,2019-05-30,1900,2019-05-31,0830,410,,B203,1994 BENT CREEK WAY SW,Day Watch,,AUTO THEFT,0710,2404,Campbellton Road,R,33.701099999999997,-84.466309999999993
191510759,2019-05-31,2019-05-30,2300,2019-05-30,2300,302,,,I-75-85 SB EXPY SW / UNIVERSITY AVE SW,Day Watch,13,AUTO THEFT,0710,2404,Blair Villa/Poole Creek,Z,33.657409999999999,-84.389060000000001
191511088,2019-05-31,2019-05-30,2000,2019-05-31,0900,405,,,3024 MARTIN LUTHER KING JR DR SW,Evening Watch,18,AUTO THEFT,0710,2404,Harland Terrace,I,33.752699999999997,-84.486069999999998
191511953,2019-05-31,2019-05-31,1810,2019-05-31,1843,206,,,100 BAGLEY ST NE @FRANKIE ALLEN PARK,Evening Watch,,AUTO THEFT,0710,2404,Garden Hills,B,33.836889999999997,-84.373940000000005
191511957,2019-05-31,2019-05-31,1840,2019-05-31,1847,107,,,568 CHAPPELL RD NW,Evening Watch,23,AUTO THEFT,0710,2404,Grove Park,J,33.77075,-84.434070000000006
191512043,2019-05-31,2019-05-25,1845,2019-05-31,1934,109,,,2305 DONALD LEE HOLLOWELL PKWY NW @CENTER HILL PARK,Evening Watch,31,AUTO THEFT,0710,2404,Center Hill,J,33.77704,-84.460530000000006
191520035,2019-06-01,2019-05-31,0012,2019-05-31,0025,407,,,490 FAIRBURN RD SW,Morning Watch,23,AUTO THEFT,0710,2404,Fairburn Mays,H,33.741070000000001,-84.509969999999996
191520218,2019-06-01,2019-05-31,2330,2019-06-01,0141,604,,,483 EDGEWOOD AVE SE,Morning Watch,18,AUTO THEFT,0710,2404,Old Fourth Ward,M,33.754109999999997,-84.371790000000004
191520571,2019-06-01,2019-05-31,2200,2019-06-01,0730,404,,,1881 S GORDON ST SW,Morning Watch,18,AUTO THEFT,0710,2404,Westwood Terrace,I,33.735370000000003,-84.447509999999994
191520594,2019-06-01,2019-06-01,0000,2019-06-01,0754,406,,,1145 LYNHURST DR SW,Morning Watch,20,AUTO THEFT,0710,2404,Magnum Manor,I,33.724519999999998,-84.488240000000005
191520776,2019-06-01,2019-05-31,1830,2019-06-01,0930,508,,,126 BAKER ST NE,Morning Watch,13,AUTO THEFT,0710,2404,Downtown,M,33.762180000000001,-84.391509999999997
191521136,2019-06-01,2019-06-01,1315,2019-06-01,1330,403,,,1265 LEE ST SW,Day Watch,21,AUTO THEFT,0710,2404,Oakland City,S,33.720610000000001,-84.42456
191522231,2019-06-01,2019-06-01,2045,2019-06-01,2245,208,,,3365 PIEDMONT RD NE,Evening Watch,18,AUTO THEFT,0710,2404,North Buckhead,B,33.846870000000003,-84.372839999999997
191521206,2019-06-01,2019-05-31,2100,2019-06-01,0900,405,,9H,2950 MARTIN L KING JR DR SW,Evening Watch,18,AUTO THEFT,0730,2434,Harland Terrace,I,33.753619999999998,-84.484769999999997
191522220,2019-06-01,2019-06-01,2220,2019-06-01,2248,104,,,1739 MARTIN L KING JR DR SW ,Morning Watch,,AUTO THEFT,0730,2434,Mozley Park,K,33.751440000000002,-84.443820000000002
191520610,2019-06-01,2019-06-01,0750,2019-06-01,0810,407,,,3890 BAKERS FERRY RD SW,Day Watch,13,ROBBERY-PEDESTRIAN,0341,1206,Wilson Mill Meadows,H,33.756439999999998,-84.515199999999993
191521628,2019-06-01,2019-06-01,1731,2019-06-01,1813,106,,,989 NEAL ST NW,Evening Watch,11,ROBBERY-PEDESTRIAN,0341,1206,Downtown,M,33.749899999999997,-84.39058
191521797,2019-06-01,2019-06-01,1855,2019-06-01,1902,109,,,2645 DONALD LEE HOLLOWELL PKWY NW,Evening Watch,,ROBBERY-COMMERCIAL,0312,1201,Center Hill,J,33.776649999999997,-84.473240000000004
191522336,2019-06-01,2019-06-01,2330,2019-06-01,2340,605,,,300 BIGGERS ST SE,Morning Watch,13,ROBBERY-PEDESTRIAN,0311,1212,Grant Park,W,33.748199999999997,-84.376499999999993
191520321,2019-06-01,2019-06-01,0240,2019-06-01,0250,604,,,16 WILLIAM H BORDERS DR SE,Morning Watch,13,HOMICIDE,0110,0911,Sweet Auburn,M,33.753950000000003,-84.375429999999994
191520379,2019-06-01,2019-06-01,0236,2019-06-01,0336,107,,,1576 JOSEPH E BOONE BLVD NW,Morning Watch,20,AGG ASSAULT,0430,1315,Grove Park,J,33.763910000000003,-84.43929
191520738,2019-06-01,2019-06-01,0940,2019-06-01,0953,511,,,15 WALL ST SW,Day Watch,18,AGG ASSAULT,0440,1399,Downtown,M,33.754620000000003,-84.391840000000002
191520247,2019-06-01,2019-06-01,0151,2019-06-01,0151,302,,,863 HUBBARD ST SW,Morning Watch,20,AGG ASSAULT,0410,1314,Pittsburgh,V,33.731340000000003,-84.402720000000002
191520353,2019-06-01,2019-06-01,0313,2019-06-01,0400,102,,,667 THURMOND ST NW,Morning Watch,20,AGG ASSAULT,0410,1314,Vine City,L,33.761699999999998,-84.409319999999994
191520807,2019-06-01,2019-06-01,1000,2019-06-01,1030,201,,C-5,2453 CORONET WAY NW,Day Watch,18,AGG ASSAULT,0410,1314,,C,33.820900000000002,-84.449579999999997
191520993,2019-06-01,2019-06-01,1228,2019-06-01,1230,301,,,775 TIFT AVE SW,Day Watch,20,AGG ASSAULT,0410,1314,Adair Park,V,33.733829999999998,-84.410690000000002
191521702,2019-06-01,2019-06-01,1810,2019-06-01,1850,511,,,12 BROAD ST SW,Evening Watch,31,AGG ASSAULT,0410,1314,Downtown,M,33.7532,-84.392009999999999
191520793,2019-06-01,2019-05-31,0000,2019-06-01,1023,102,,,170 GRIFFIN ST NW,Day Watch,4,BURGLARY-NONRES,0512,2203,Vine City,L,33.75949,-84.411640000000006
191522277,2019-06-01,2019-06-01,2300,2019-06-01,2330,602,,,506 MORELAND AVE NE,Morning Watch,21,BURGLARY-NONRES,0512,2203,Inman Park,N,33.768129999999999,-84.349519999999998
191492143,2019-06-01,2019-05-28,1130,2019-05-28,2200,603,,,720 RALPH MCGILL BLVD NE ,Evening Watch,26,BURGLARY-RESIDENCE,0511,2202,Old Fourth Ward,M,33.766260000000003,-84.364279999999994
191520326,2019-06-01,2019-05-31,0800,2019-06-01,0250,105,,,195 MARIE AVE NW,Morning Watch,20,BURGLARY-RESIDENCE,0511,2202,Washington Park,K,33.76014,-84.420850000000002
191521059,2019-06-01,2019-05-25,0000,2019-05-28,0000,308,,,2023 AKRON DR SE,Day Watch,20,BURGLARY-RESIDENCE,0511,2202,Thomasville Heights,Z,33.698300000000003,-84.352789999999999
191521983,2019-06-01,2019-06-01,2044,2019-06-01,2130,403,,,1396 ALMONT DR SW,Evening Watch,20,BURGLARY-RESIDENCE,0511,2202,Oakland City,S,33.72578,-84.43365
191520696,2019-06-01,2019-05-31,1500,2019-06-01,0920,414,,O236,3390 FAIRBURN RD SW,Morning Watch,20,BURGLARY-NONRES,0522,2205,Ben Hill,P,33.663899999999998,-84.523769999999999
191521372,2019-06-01,2019-05-31,2100,2019-05-31,2200,605,,,363 HILL ST SE,Evening Watch,21,BURGLARY-NONRES,0522,2205,Grant Park,W,33.744770000000003,-84.379639999999995
191520953,2019-06-01,2019-06-01,1000,2019-06-01,1207,401,,,1286 GREENWICH ST SW,Day Watch,20,BURGLARY-RESIDENCE,0521,2204,West End,T,33.74371,-84.429850000000002
191520006,2019-06-01,2019-05-31,1820,2019-06-01,0000,211,,,2323 PIEDMONT RD NE,Unknown,18,LARCENY-FROM VEHICLE,0640,2305,Lindbergh/Morosgo,B,33.818689999999997,-84.366219999999998
191520081,2019-06-01,2019-05-31,1700,2019-06-01,0025,207,,,1770 PEACHTREE ST NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Brookwood,E,33.802309999999999,-84.393219999999999
191520154,2019-06-01,2019-06-01,0104,2019-06-01,0105,601,,,1004 LOS ANGELES AVE NE,Morning Watch,13,LARCENY-FROM VEHICLE,0640,2305,Virginia Highland,F,33.783540000000002,-84.354309999999998
191520528,2019-06-01,2019-05-31,1900,2019-06-01,0615,206,,,2900 PHARR COURT SOUTH NW,Unknown,26,LARCENY-FROM VEHICLE,0640,2305,Peachtree Heights West,B,33.834769999999999,-84.385980000000004
