Report Number,Report Date,Occur Date,Occur Time,Possible Date,Possible Time,Beat,Apartment Office Prefix,Apartment Number,Location,Shift Occurrence,Location Type,UCR Literal,UCR #,IBR Code,Neighborhood,NPU,Latitude,Longitude
191011768,4/11/19,4/11/19,1610,4/11/19,1627,111,,F-6,195 FAIRBURN RD NW,Evening Watch,20,LARCENY-NON VEHICLE,670,2308,Adamsville,H,33.76126,-84.50433
191010085,4/11/19,4/11/19,15,4/11/19,15,605,,,437 MEMORIAL DR SE,Morning Watch,13,LARCENY-FROM VEHICLE,640,2305,Grant Park,W,33.74639,-84.37285
191010121,4/11/19,4/10/19,2315,4/11/19,107,606,,,727 WYLIE ST SE,Morning Watch,3,LARCENY-FROM VEHICLE,640,2305,Cabbagetown,N,33.75204,-84.36355
191010195,4/11/19,4/10/19,2230,4/11/19,200,606,,,880 GLENWOOD AVE SE,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Grant Park,W,33.74058,-84.35903
191010394,4/11/19,4/10/19,2330,4/11/19,420,207,,1709,40 PEACHTREE VALLEY RD NE,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,,E,33.81097,-84.39154
191010497,4/11/19,4/10/19,1930,4/11/19,700,505,,,736 PEACHTREE ST NE,Morning Watch,13,LARCENY-FROM VEHICLE,640,2305,Midtown,E,33.77479,-84.38547
191010791,4/11/19,4/10/19,1700,4/11/19,935,601,,,1036 KENTUCKY AVE NE,Day Watch,13,LARCENY-FROM VEHICLE,640,2305,Virginia Highland,F,33.78465,-84.3533
191011018,4/11/19,4/10/19,2230,4/11/19,1126,207,,,220 26TH ST NW,Day Watch,,LARCENY-FROM VEHICLE,640,2305,Brookwood,E,33.80312,-84.4011
191011022,4/11/19,4/5/19,1700,4/11/19,1125,411,,L11,3200 STONE RD SW,Evening Watch,26,LARCENY-FROM VEHICLE,640,2305,Greenbriar,R,33.6697,-84.49403
191011029,4/11/19,4/10/19,1930,4/11/19,1030,608,,,1254 DRUID PL NE,Day Watch,13,LARCENY-FROM VEHICLE,640,2305,Candler Park,N,33.76921,-84.34628
191011815,4/11/19,4/11/19,1620,4/11/19,1641,207,,,880 FORREST ST NW,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Berkeley Park,D,33.79583,-84.41412
191012125,4/11/19,4/11/19,1745,4/11/19,1826,502,,,250 10TH ST NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Midtown,E,33.78218,-84.37867
191012176,4/11/19,4/11/19,1615,4/11/19,1900,507,,,335 NELSON ST SW,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Castleberry Hill,M,33.75156,-84.39889
191012216,4/11/19,4/11/19,1800,4/11/19,1909,613,,,1544 PIEDMONT AVE NE @ANSLEY MALL,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Piedmont Heights,F,33.79789,-84.37101
191012261,4/11/19,4/11/19,1615,4/11/19,1920,601,,,549 AMSTERDAM AVE NE,Evening Watch,,LARCENY-FROM VEHICLE,640,2305,Virginia Highland,F,33.78788,-84.36904
191002606,4/11/19,4/10/19,1200,4/11/19,1200,412,,,3778 LINDAU LA,Day Watch,20,LARCENY-FROM VEHICLE,640,2305,Cascade Green,P,33.71229,-84.50583
191010574,4/11/19,4/10/19,0,4/11/19,756,609,,,30 LESLIE ST NE,Day Watch,13,LARCENY-FROM VEHICLE,650,2304,Edgewood,O,33.75425,-84.34364
191011552,4/11/19,4/11/19,1400,4/11/19,1640,609,,,1450 LA FRANCE ST NE,Evening Watch,26,LARCENY-FROM VEHICLE,650,2304,Edgewood,O,33.76066,-84.34017
191010717,4/11/19,4/11/19,910,4/11/19,910,301,,,1381 METROPOLITAN PKWY SW,Day Watch,20,BURGLARY-NONRES,532,2203A,Capitol View,X,33.71714,-84.40819
191010846,4/11/19,3/15/19,800,4/11/19,1005,308,,,987 STONEWALL DR SE,Day Watch,20,LARCENY-NON VEHICLE,690,2310,Leila Valley,Z,33.69004,-84.35701
191010931,4/11/19,4/10/19,1900,4/11/19,1045,106,,,1400 DONALD LEE HOLLOWELL PKWY NW,Evening Watch,13,LARCENY-NON VEHICLE,690,2399,Bankhead,K,33.77125,-84.43359
191012081,4/11/19,4/11/19,1530,4/11/19,1530,211,,,2452 MOROSGO WAY NE,Unknown,,LARCENY-NON VEHICLE,690,2399,Lindbergh/Morosgo,B,33.82295,-84.36559
191012278,4/11/19,4/9/18,1500,4/11/19,1934,302,,,806 HUMPHRIES ST SW,Evening Watch,20,LARCENY-NON VEHICLE,690,2399,Pittsburgh,V,33.73298,-84.40538
191120552,4/11/19,4/10/19,0,4/22/19,831,609,120,,1221 CAROLINE ST NE,Day Watch,99,LARCENY-NON VEHICLE,630,2303,Edgewood,O,33.75859,-84.34788
191010344,4/11/19,4/11/19,351,4/11/19,351,505,,,660 PEACHTREE ST NE @FOX THEATER,Morning Watch,99,AGG ASSAULT,430,1315,Midtown,E,33.77262,-84.38504
191012130,4/11/19,4/11/19,1835,4/11/19,1900,108,,,1789 OAKMONT DR NW,Evening Watch,,AGG ASSAULT,430,1315,Dixie Hills,J,33.75903,-84.44556
191011499,4/11/19,4/11/19,1500,4/11/19,1514,301,,,1395 METROPOLITAN PKWY SW,Evening Watch,99,AGG ASSAULT,440,1399,Capitol View,X,33.71673,-84.40819
191011001,4/11/19,4/11/19,200,4/11/19,1030,210,,N189,2657 LENOX RD NE,Morning Watch,,BURGLARY-RESIDENCE,511,2202,Pine Hills,B,33.82662,-84.35358
191011952,4/11/19,4/11/19,800,4/11/19,1600,606,,,70 MORELAND AVE NE,Evening Watch,20,BURGLARY-RESIDENCE,511,2202,Reynoldstown,N,33.75554,-84.34929
191010106,4/11/19,4/10/19,2352,4/11/19,56,206,,,2955 PEACHTREE RD NE,Morning Watch,99,BURGLARY-NONRES,512,2203,Garden Hills,B,33.83564,-84.38133
191010667,4/11/19,4/10/19,1700,4/11/19,845,407,,,979 SOCIETY CIR SW,Evening Watch,99,BURGLARY-NONRES,512,2203,Mays,H,33.74613,-84.49984
190961140,4/11/19,4/6/19,0,4/6/19,1300,407,,,677 PLAINVILLE DR SW,Day Watch,20,BURGLARY-RESIDENCE,511,2202,Wildwood (NPU-H),H,33.74235,-84.52121
191010589,4/11/19,4/11/19,730,4/11/19,805,306,,,1631 BREWER BLVD SW,Day Watch,20,AUTO THEFT,710,2404,Sylvan Hills,X,33.71035,-84.41746
191010982,4/11/19,4/11/19,100,4/11/19,1030,302,,1431,765 MCDANIEL ST SW,Day Watch,26,AUTO THEFT,710,2404,Pittsburgh,V,33.73396,-84.40177
191011100,4/11/19,4/11/19,1159,4/11/19,1205,107,,,509 HOLLY ST NW,Day Watch,13,AUTO THEFT,710,2404,Grove Park,J,33.7691,-84.43742
191012104,4/11/19,4/11/19,1625,4/11/19,1900,303,,,555 WHITEHALL ST SW,Evening Watch,18,AUTO THEFT,710,2404,Mechanicsville,V,33.74297,-84.40628
191012604,4/11/19,4/11/19,2205,4/11/19,2210,106,,,336 JOSEPH E LOWERY BLVD NW,Morning Watch,23,AUTO THEFT,710,2404,Bankhead,K,33.76383,-84.41787
191010339,4/11/19,4/11/19,330,4/11/19,350,113,,,1217 HIGHTOWER RD NW,Morning Watch,,ROBBERY-RESIDENCE,315,1207,Carey Park,G,33.78852,-84.47006
191011303,4/11/19,4/11/19,1341,4/11/19,1341,313,,,984 CONLEY RD SE,Day Watch,20,AGG ASSAULT,410,1314,South River Gardens,Z,33.65002,-84.35705
190970305,4/11/19,4/7/19,213,4/11/19,1600,313,,,984 CONLEY RD SE,Morning Watch,20,AGG ASSAULT,410,1314,South River Gardens,Z,33.65002,-84.35705
191011396,4/11/19,4/11/19,1415,4/11/19,1424,401,,,806 RALPH D ABERNATHY BLVD SW @KRISPY KREME,Day Watch,13,ROBBERY-PEDESTRIAN,341,1206,West End,T,33.73794,-84.41433
191010617,4/11/19,4/10/19,2030,4/11/19,800,211,,3442,508 MAIN ST NE,Unknown,26,AUTO THEFT,730,2434,Lindbergh/Morosgo,B,33.8227,-84.37056
191011358,4/11/19,4/11/19,1220,4/11/19,1400,609,,,60 ROGERS ST NE,Evening Watch,20,AUTO THEFT,720,2424,Kirkwood,O,33.75615,-84.3293
191021651,4/12/19,4/11/19,1900,4/12/19,1100,507,,,300 PETERS ST SW,Evening Watch,19,AUTO THEFT,720,2424,Castleberry Hill,M,33.74651,-84.40219
191021361,4/12/19,4/12/19,1450,4/12/19,1500,508,,,100 PEACHTREE ST NW @EQUITABLE BUILDING,Evening Watch,13,ROBBERY-PEDESTRIAN,341,1206,Downtown,M,33.75685,-84.3886
191020404,4/12/19,4/12/19,600,4/12/19,630,605,,,367 CHEROKEE AVE SE,Day Watch,20,ROBBERY-RESIDENCE,345,1209,Grant Park,W,33.7446,-84.37362
191021180,4/12/19,4/12/19,1300,4/12/19,1318,311,,,230 CLEVELAND AVE SW,Day Watch,12,ROBBERY-COMMERCIAL,342,1203,Glenrose Heights,Z,33.68012,-84.39573
191021501,4/12/19,4/12/19,1540,4/12/19,1545,510,,,165 COURTLAND ST NE @SHERATON ATLANTA,Evening Watch,13,AGG ASSAULT,410,1314,Downtown,M,33.75895,-84.3834
191021529,4/12/19,4/12/19,1605,4/12/19,1605,407,,1412,415 FAIRBURN RD SW,Evening Watch,26,AGG ASSAULT,410,1314,Fairburn Mays,H,33.74349,-84.50968
191021615,4/12/19,4/12/19,1634,4/12/19,1634,307,,,1955 COMPTON DR SE @SOUTH BEND PARK,Evening Watch,31,ROBBERY-PEDESTRIAN,311,1212,Lakewood Heights,Y,33.7009,-84.38279
191020500,4/12/19,4/11/19,2300,4/12/19,700,311,,,56 BAKER DR SW,Day Watch,20,AUTO THEFT,710,2404,Glenrose Heights,Z,33.67664,-84.39638
191020559,4/12/19,4/11/19,211,4/11/19,215,211,,,2860 ELLIOTT CIR NE,Morning Watch,20,AUTO THEFT,710,2404,Peachtree Park,B,33.83393,-84.36717
191020821,4/12/19,4/11/19,2200,4/12/19,700,306,,810,1940 RAMBLING DR SW,Day Watch,18,AUTO THEFT,710,2404,Sylvan Hills,X,33.70152,-84.40678
191021774,4/12/19,4/7/19,1900,4/12/19,1700,211,,2111,2399 PARKLAND DR NE,Unknown,18,AUTO THEFT,710,2404,Lindbergh/Morosgo,B,33.8201,-84.36481
191022055,4/12/19,4/2/19,830,4/5/19,1200,407,,,3310 MARTIN L KING JR DR SW,Day Watch,13,AUTO THEFT,710,2404,Adamsville,H,33.75371,-84.49606
191022322,4/12/19,4/12/19,2133,4/12/19,2300,414,,,3760 PRINCETON LAKES PKWY SW,Morning Watch,99,AUTO THEFT,710,2404,Princeton Lakes,P,33.65806,-84.51051
191022511,4/12/19,4/12/19,2115,4/12/19,2320,103,,,1600 ELLSWORTH INDUSTRIAL BLVD NW,Morning Watch,18,AUTO THEFT,710,2404,Blandtown,D,33.79826,-84.42811
191020425,4/12/19,4/11/19,118,4/12/19,653,206,,,2980 PIEDMONT RD NE,Morning Watch,,BURGLARY-NONRES,512,2203,Garden Hills,B,33.83597,-84.36893
191020592,4/12/19,4/12/19,322,4/12/19,326,114,,,3815 MARTIN L KING JR DR NW,Day Watch,26,BURGLARY-NONRES,512,2203,Old Gordon,H,33.76867,-84.51363
191020779,4/12/19,4/12/19,900,4/12/19,900,113,,612,1620 HOLLYWOOD RD NW,Day Watch,26,BURGLARY-NONRES,512,2203,Scotts Crossing,G,33.79988,-84.47023
191020971,4/12/19,4/12/19,1140,4/12/19,1140,307,,,189 ADAIR AVE SE,Day Watch,20,BURGLARY-RESIDENCE,511,2202,Lakewood Heights,Y,33.70598,-84.3819
191021704,4/12/19,4/7/19,900,4/12/19,1800,506,,,665 JONES AVE NW,Evening Watch,,BURGLARY-RESIDENCE,511,2202,English Avenue,L,33.76444,-84.40929
191020578,4/12/19,4/11/19,219,4/11/19,234,103,,,2025 BOLTON RD NW,Day Watch,21,LARCENY-NON VEHICLE,690,2399,Riverside,D,33.81069,-84.47537
191020848,4/12/19,4/11/19,1730,4/12/19,700,611,,,208 1ST AVE SE,Morning Watch,20,LARCENY-NON VEHICLE,690,2399,East Lake,O,33.74793,-84.31064
191021400,4/12/19,4/11/19,1800,4/12/19,1545,205,,,2652 BROOKDALE DR NW,Evening Watch,20,LARCENY-NON VEHICLE,690,2399,Peachtree Battle Alliance,C,33.82647,-84.40312
191021588,4/12/19,4/11/19,115,4/11/19,130,604,,,349 EDGEWOOD AVE,Evening Watch,21,LARCENY-NON VEHICLE,690,2399,Sweet Auburn,M,33.75419,-84.37615
191021700,4/12/19,4/12/19,1645,4/12/19,1703,404,,,807 CASCADE AVE SW,Evening Watch,24,LARCENY-NON VEHICLE,690,2399,Cascade Avenue/Road,S,33.73323,-84.43795
191020053,4/12/19,4/11/19,1800,4/12/19,0,304,,,759 POLLARD BLVD SW @HOWARD JOHNSONS S,Morning Watch,14,LARCENY-FROM VEHICLE,640,2305,Summerhill,V,33.73405,-84.39127
191020223,4/12/19,4/11/19,2330,4/12/19,300,505,,,746 JUNIPER ST NE,Morning Watch,,LARCENY-FROM VEHICLE,640,2305,Midtown,E,33.77527,-84.38314
191020362,4/12/19,4/12/19,315,4/12/19,515,604,,,655 HIGHLAND AVE NE,Morning Watch,13,LARCENY-FROM VEHICLE,640,2305,Old Fourth Ward,M,33.76094,-84.36599
191020596,4/12/19,4/11/19,1930,4/12/19,815,211,,,676 DARLINGTON RD NE,Morning Watch,20,LARCENY-FROM VEHICLE,640,2305,Peachtree Park,B,33.83387,-84.36545
191021122,4/12/19,4/12/19,1230,4/12/19,1240,205,,,3180 ARDEN RD NW,Day Watch,13,LARCENY-FROM VEHICLE,640,2305,Argonne Forest,C,33.84179,-84.39922
191021312,4/12/19,4/12/19,1200,4/12/19,1400,411,,,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,Day Watch,18,LARCENY-FROM VEHICLE,640,2305,Greenbriar,R,33.68677,-84.49773
191021424,4/12/19,4/12/19,600,4/12/19,1530,504,,,401 W PEACHTREE ST NE @PEACHTREE SUMMIT,Day Watch,18,LARCENY-FROM VEHICLE,640,2305,Downtown,M,33.7654,-84.3871
191021504,4/12/19,4/12/19,1500,4/12/19,1545,503,,COMPU,80 PEACHTREE PL  NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Midtown,E,33.78133,-84.38469
191021616,4/12/19,4/12/19,1530,4/12/19,1630,505,,,216 PONCE DE LEON AVENUE,Evening Watch,99,LARCENY-FROM VEHICLE,640,2305,Midtown,E,33.77258,-84.38026
191021642,4/12/19,4/11/19,1900,4/12/19,800,305,,906,201 MOURY AVE SW,Evening Watch,26,LARCENY-FROM VEHICLE,640,2305,The Villages at Carver,Y,33.71691,-84.39276
191021736,4/12/19,4/11/19,2100,4/12/19,1600,509,,,227 COURTLAND ST NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Downtown,M,33.76067,-84.38354
191022437,4/12/19,4/12/19,2140,4/12/19,2140,602,,,99 KROG ST NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Inman Park,N,33.75667,-84.3639
191022570,4/12/19,4/12/19,1945,4/12/19,2230,601,,,1035 VIRGINIA AVE NE,Morning Watch,,LARCENY-FROM VEHICLE,640,2305,Virginia Highland,F,33.78231,-84.35371
191021203,4/12/19,3/27/19,1930,4/10/19,1645,613,,428,1845 PIEDMONT AVE NE,Day Watch,99,LARCENY-NON VEHICLE,660,2317,Morningside/Lenox Park,F,33.80646,-84.36665
191020431,4/12/19,4/11/19,1830,4/12/19,615,508,,,369 CENTENNIAL OLYMPIC P DR NW,Morning Watch,6,LARCENY-NON VEHICLE,670,2308,Downtown,M,33.7644,-84.39183
191020860,4/12/19,4/12/19,1041,4/12/19,1041,302,,,220 FLETCHER ST SW,Day Watch,20,LARCENY-NON VEHICLE,670,2308,Pittsburgh,V,33.72548,-84.39521
191021133,4/12/19,4/12/19,1245,4/12/19,1438,205,,,2020 HOWELL MILL RD NW @PUBLIX - HOWELL,Day Watch,12,LARCENY-NON VEHICLE,630,2303,Wildwood (NPU-C),C,33.81022,-84.41347
191021298,4/12/19,4/10/19,1513,4/10/19,1528,212,,,2273 CHESHIRE BRIDGE RD NE,Unknown,,LARCENY-NON VEHICLE,630,2303,Lindridge/Martin Manor,F,33.8171,-84.35201
191021333,4/12/19,4/12/19,1436,4/12/19,1436,204,,,1801 HOWELL MILL RD NW,Evening Watch,8,LARCENY-NON VEHICLE,630,2303,Berkeley Park,D,33.80388,-84.41278
191021617,4/12/19,4/12/19,1635,4/12/19,1641,609,,,1275 CAROLINE ST NE @TARGET - CAROLINE,Evening Watch,8,LARCENY-NON VEHICLE,630,2303,Edgewood,O,33.75674,-84.34619
191021906,4/12/19,4/12/19,1817,4/12/19,1827,211,,,2539 PIEDMONT RD NE @TARGET - PIEDMONT,Evening Watch,,LARCENY-NON VEHICLE,630,2303,Lindbergh/Morosgo,B,33.82403,-84.36328
191021973,4/12/19,4/12/19,1831,4/12/19,1835,602,,,1143 EUCLID AVE NE,Evening Watch,24,LARCENY-NON VEHICLE,630,2303,Inman Park,N,33.76467,-84.34998
191022085,4/12/19,4/12/19,1745,4/12/19,1745,204,,,1801 HOWELL MILL RD NW,Evening Watch,,LARCENY-NON VEHICLE,630,2303,Berkeley Park,D,33.80388,-84.41278
191031087,4/13/19,4/12/19,1700,4/12/19,1700,208,,,3500 PEACHTREE RD NE,Evening Watch,99,LARCENY-NON VEHICLE,630,2303,North Buckhead,B,33.85252,-84.36116
191031117,4/13/19,4/13/19,1330,4/13/19,1345,102,,,825 MARTIN LUTHER KING JR DR NW,Day Watch,8,LARCENY-NON VEHICLE,630,2303,Vine City,L,33.75488,-84.41378
191031263,4/13/19,4/13/19,1430,4/13/19,1500,109,,,2621 DONALD LEE HOLLOWELL PKWY NW,Evening Watch,,LARCENY-NON VEHICLE,630,2303,Center Hill,J,33.77617,-84.47272
191031593,4/13/19,4/13/19,1630,4/13/19,1635,603,,,595 PIEDMONT AVE NE,Evening Watch,12,LARCENY-NON VEHICLE,630,2303,Old Fourth Ward,M,33.77067,-84.38023
191031799,4/13/19,4/13/19,1807,4/13/19,1807,204,,,1801 HOWELL MILL RD NW,Evening Watch,8,LARCENY-NON VEHICLE,630,2303,Berkeley Park,D,33.80388,-84.41278
191031930,4/13/19,4/13/19,1900,4/13/19,1900,211,,,2539 PIEDMONT RD NE @TARGET - PIEDMONT,Evening Watch,8,LARCENY-NON VEHICLE,630,2303,Lindbergh/Morosgo,B,33.82403,-84.36328
191031974,4/13/19,4/12/19,2000,4/12/19,2200,201,,200,2275 MARIETTA BLVD NW,Evening Watch,12,LARCENY-NON VEHICLE,630,2303,,C,33.81857,-84.4498
191032200,4/13/19,4/13/19,2120,4/13/19,2130,103,,,2429 BOLTON RD NW,Evening Watch,,LARCENY-NON VEHICLE,630,2303,Bolton,D,33.82065,-84.45537
191031022,4/13/19,4/11/19,2200,4/13/19,1000,509,APT,2435,265 PEACHTREE CENTER AVE NE,Unknown,14,LARCENY-NON VEHICLE,670,2308,Downtown,M,33.76161,-84.38592
191032320,4/13/19,4/13/19,2148,4/13/19,2215,206,,,3161 MAPLE DR NE,Morning Watch,21,LARCENY-NON VEHICLE,670,2308,Buckhead Village,B,33.84163,-84.37187
191031204,4/13/19,10/1/18,1200,4/13/19,1304,606,,329,144 MORELAND AVE NE,Evening Watch,26,LARCENY-NON VEHICLE,660,2317,Reynoldstown,N,33.75698,-84.34929
191030021,4/13/19,4/12/19,2217,4/12/19,2352,507,,,261 WALKER ST,Morning Watch,13,LARCENY-FROM VEHICLE,640,2305,Castleberry Hill,M,33.74753,-84.40329
191030075,4/13/19,4/12/19,800,4/13/19,100,409,,,2343 CAMPBELLTON RD SW,Morning Watch,99,LARCENY-FROM VEHICLE,640,2305,Southwest,R,33.70454,-84.46528
191030096,4/13/19,4/13/19,20,4/13/19,32,202,,,3652 ROSWELL RD NW @LANDMARK DINER,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Tuxedo Park,A,33.85409,-84.38301
191030355,4/13/19,4/12/19,2130,4/13/19,300,208,,,3180 PEACHTREE RD NE,Unknown,18,LARCENY-FROM VEHICLE,640,2305,Buckhead Forest,B,33.84183,-84.3759
191030513,4/13/19,4/12/19,2300,4/13/19,540,107,,,390 W LAKE AVE NW,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Grove Park,J,33.7659,-84.44121
191030649,4/13/19,4/12/19,1845,4/13/19,740,510,,,80 JESSE HILL JR DR SE @GRADY HOSP,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Downtown,M,33.75168,-84.38198
191030705,4/13/19,4/13/19,200,4/13/19,600,605,,B,387 HILL ST SE,Day Watch,99,LARCENY-FROM VEHICLE,640,2305,Grant Park,W,33.74411,-84.37939
191030797,4/13/19,4/12/19,2330,4/13/19,800,206,,,3177 PEACHTREE RD NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Buckhead Village,B,33.841,-84.37551
191030940,4/13/19,4/12/19,1530,4/12/19,1540,603,,,50 JOSEPH E LOWERY BLVD NW,Evening Watch,99,LARCENY-FROM VEHICLE,640,2305,Old Fourth Ward,M,33.77111,-84.37571
191031041,4/13/19,4/12/19,1700,4/13/19,1200,303,,2111,455 FULTON ST SW,Day Watch,26,LARCENY-FROM VEHICLE,640,2305,Mechanicsville,V,33.74173,-84.40283
191031194,4/13/19,4/12/19,1600,4/13/19,1330,503,,,930 JUNIPER ST NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Midtown,E,33.78,-84.38272
191031485,4/13/19,4/13/19,1600,4/13/19,1610,103,,,1720 MARIETTA BLVD NW,Evening Watch,23,LARCENY-FROM VEHICLE,640,2305,Hills Park,D,33.80169,-84.43644
191031581,4/13/19,4/13/19,1530,4/13/19,1650,201,,,1401 W PACES FERRY RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Paces,A,33.85015,-84.43213
191031719,4/13/19,4/13/19,1100,4/13/19,1715,104,,,952 WESTVIEW DR SW,Evening Watch,13,LARCENY-FROM VEHICLE,640,2305,Ashview Heights,T,33.74636,-84.41895
191031815,4/13/19,4/13/19,1430,4/13/19,1812,601,,,549 AMSTERDAM AVE NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Virginia Highland,F,33.78788,-84.36904
191031853,4/13/19,4/13/19,1830,4/13/19,2038,414,,,3755 CARMIA DR SW,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Princeton Lakes,P,33.65571,-84.50908
191031970,4/13/19,4/13/19,1200,4/13/19,1700,205,,,2020 HOWELL MILL RD NW @PUBLIX - HOWELL,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Wildwood (NPU-C),C,33.81022,-84.41347
191031995,4/13/19,4/13/19,1935,4/13/19,1945,406,,,834 RODNEY DR SW,Evening Watch,20,LARCENY-FROM VEHICLE,640,2305,,I,33.73303,-84.47707
191032000,4/13/19,4/13/19,1650,4/13/19,1720,101,,,900 W END AVE SW,Evening Watch,13,LARCENY-FROM VEHICLE,640,2305,Harris Chiles,T,33.74412,-84.41656
191032001,4/13/19,4/13/19,1100,4/13/19,1947,509,,,121 LINDEN AVE NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Downtown,M,33.76974,-84.38358
191032207,4/13/19,4/12/19,500,4/13/19,2130,211,,1330,741 MOROSGO DR NE,Day Watch,,LARCENY-FROM VEHICLE,640,2305,Lindbergh/Morosgo,B,33.82296,-84.36346
191032372,4/13/19,4/13/19,1930,4/13/19,2250,613,,,1409 N HIGHLAND AVE NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Morningside/Lenox Park,F,33.79267,-84.35195
191032374,4/13/19,4/13/19,2200,4/13/19,2250,504,,,402 W PEACHTREE ST NW,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Downtown,M,33.76622,-84.38759
191032384,4/13/19,4/13/19,2300,4/13/19,2307,211,,,761 SIDNEY MARCUS BLVD NE @QUICK TRIP - SIDNEY,Morning Watch,23,LARCENY-FROM VEHICLE,640,2305,Lindbergh/Morosgo,B,33.82545,-84.36218
191022513,4/13/19,4/13/19,2300,4/13/19,2330,604,,3,28 DANIEL ST SE,Morning Watch,13,LARCENY-FROM VEHICLE,640,2305,Old Fourth Ward,M,33.75355,-84.37087
191031357,4/13/19,4/13/19,1000,4/13/19,1256,209,,,3714 ROSWELL RD NE,Unknown,,LARCENY-NON VEHICLE,610,2301,East Chastain Park,B,33.85821,-84.3827
191030560,4/13/19,4/13/19,30,4/13/19,654,107,,,334 WOODLAWN AVE NW,Morning Watch,20,LARCENY-FROM VEHICLE,650,2304,Grove Park,J,33.76428,-84.43654
191030735,4/13/19,4/12/19,2000,4/13/19,929,412,,,1840 GLENVIEW DRIVE SW,Day Watch,20,LARCENY-FROM VEHICLE,650,2304,Heritage Valley,P,33.70527,-84.49932
191030692,4/13/19,4/11/19,1800,4/13/19,810,405,,,2340 LARCHWOOD RD SW,Morning Watch,20,LARCENY-NON VEHICLE,690,2399,Florida Heights,I,33.74739,-84.46343
191030224,4/13/19,4/13/19,130,4/13/19,142,104,,,1684 BROWNING ST NW,Morning Watch,20,ROBBERY-PEDESTRIAN,321,1205K,Mozley Park,K,33.75229,-84.44221
191030933,4/13/19,4/13/19,1000,4/13/19,1000,212,,,1925 MONROE DR NE,Day Watch,26,BURGLARY-RESIDENCE,511,2202,Piedmont Heights,F,33.80856,-84.37506
191031195,4/13/19,4/12/19,2245,4/13/19,1359,104,,,1526 MIMS ST SW,Day Watch,20,BURGLARY-RESIDENCE,511,2202,Mozley Park,K,33.74948,-84.43758
191031297,4/13/19,4/13/19,1400,4/13/19,1400,403,,,1222 ELIZABETH AVE SW,Day Watch,20,BURGLARY-RESIDENCE,511,2202,Venetian Hills,S,33.72179,-84.43528
191031650,4/13/19,4/13/19,1000,4/13/19,1200,310,,,2182 PRYOR RD,Evening Watch,20,BURGLARY-RESIDENCE,511,2202,Polar Rock,Z,33.69503,-84.39886
191032097,4/13/19,4/13/19,2039,4/13/19,2040,303,,,692 GARIBALDI ST SW,Evening Watch,20,BURGLARY-RESIDENCE,511,2202,Mechanicsville,V,33.73605,-84.39889
191030863,4/13/19,4/13/19,1025,4/13/19,1030,211,,,635 LINDBERGH DR NE,Day Watch,23,AGG ASSAULT,440,1399,Lindbergh/Morosgo,B,33.8213,-84.36689
191032262,4/13/19,4/13/19,2210,4/13/19,2230,111,,,2970 MIDDLETON RD NW,Evening Watch,26,AGG ASSAULT,430,1315,,I,33.75359,-84.48644
191030152,4/13/19,4/13/19,50,4/13/19,58,408,,,1975 CAMPBELLTON RD SW,Morning Watch,24,AGG ASSAULT,420,1315K,Venetian Hills,S,33.70827,-84.45385
191031147,4/13/19,4/13/19,1320,4/13/19,1324,603,,,361 PARKWAY DR NE,Day Watch,12,AGG ASSAULT,420,1315K,Old Fourth Ward,M,33.7643,-84.37323
191032476,4/13/19,4/13/19,2345,4/13/19,2345,105,,7,936 MAYSON TURNER RD NW,Morning Watch,,AGG ASSAULT,420,1315K,Washington Park,K,33.75829,-84.41795
191030192,4/13/19,4/12/19,2130,4/13/19,15,508,,,102 CONE ST NW,Evening Watch,18,AUTO THEFT,710,2404,Downtown,M,33.75807,-84.39095
191030425,4/13/19,4/13/19,402,4/13/19,404,501,,,608 14TH ST NW,Morning Watch,23,AUTO THEFT,710,2404,Home Park,E,33.78578,-84.40707
191030874,4/13/19,4/13/19,800,4/13/19,1000,111,,C,120 HARWELL RD NW,Unknown,,AUTO THEFT,710,2404,,I,33.75457,-84.49304
